flight,dep_time,dep_delay
3199,1629,-1
3307,1630,5
881,1630,0
3556,1630,-10
283,1631,25
423,1631,-4
1117,1631,6
27,1631,1
843,1632,12
4702,1633,-1
1284,1634,6
4667,1636,41
402,1638,13
288,1638,-6
2949,1639,-1
4013,1641,-4
95,1641,71
1178,1641,17
1705,1642,-3
3523,1650,60
1507,1650,-5
3448,1651,-9
773,1651,-9
1161,1652,23
918,1653,17
3585,1655,120
627,1657,2
413,1657,2
2302,1658,13
1499,1658,-2
345,1659,-6
1134,1700,0
5661,1700,92
3216,1700,0
1999,1701,-4
4300,1702,7
689,1703,15
181,1706,-4
803,1706,0
1185,1708,-4
408,1709,-3
512,1709,0
1711,1710,5
327,1713,4
1619,1713,58
4113,1713,-3
695,1714,-6
354,1714,-1
1448,1715,4
894,1716,13
4949,1716,71
315,1717,4
3365,1718,-2
994,1719,-7
193,1721,-8
2580,1722,-9
221,1723,-2
1435,1723,-7
539,1723,11
167,1725,14
1556,1725,0
479,1725,0
503,1727,22
1109,1727,-2
5896,1728,-1
145,1731,-4
257,1731,21
1516,1731,11
687,1731,-4
263,1733,-2
1901,1734,-1
884,1735,4
1611,1738,-7
2331,1738,-7
623,1738,4
299,1739,-9
1257,1739,10
887,1740,75
837,1742,12
1119,1744,44
384,1748,23
1585,1753,-6
2383,1753,-12
3839,1755,-10
1141,1756,1
1654,1757,17
177,1758,3
785,1758,3
415,1758,-2
1321,1758,-2
5432,1802,62
569,1804,-1
1075,1806,-7
3301,1809,24
61,1810,10
1053,1811,-2
926,1813,-2
17,1814,-1
3134,1817,-8
535,1817,18
3310,1818,63
7,1820,-5
83,1820,0
3486,1820,-10
119,1822,-8
2039,1822,-6
2370,1823,-2
5048,1823,-7
359,1825,30
1678,1826,11
269,1828,-7
3044,1828,-2
3615,1829,-1
1571,1830,1
153,1832,13
1202,1833,-5
425,1835,8
212,1836,7
359,1837,-8
2019,1838,3
3674,1841,6
245,1843,-2
29,1846,-9
1013,1850,26
169,1850,-5
645,1851,-4
669,1853,-2
1823,1853,0
2159,1853,-7
947,1856,-4
1465,1857,-3
1643,1857,-3
1177,1857,28
1266,1858,112
1735,1858,18
2007,1858,-2
2454,1859,0
3331,1900,35
1497,1902,-2
883,1907,-9
201,1910,9
711,1910,11
2139,1917,-8
1485,1920,-10
5769,1920,-10
1116,1920,-5
4261,1923,-7
21,1923,8
5714,1923,-7
3441,1924,-6
4131,1930,40
225,1931,-1
1271,1934,-2
1091,1934,24
3433,1935,30
1854,1935,5
2041,1938,8
161,1939,-1
3525,1940,35
1762,1943,23
1439,1944,14
1629,1944,-1
87,1944,9
3429,1945,10
305,1949,79
1709,1950,-10
3374,1953,-2
3591,1954,-6
1555,1955,0
3535,1956,21
1027,1957,-3
677,1959,-1
2391,2000,0
532,2002,36
105,2003,-2
1505,2003,-4
1244,2004,-3
4543,2005,-5
361,2006,46
418,2006,-4
485,2009,190
3385,2010,41
5920,2011,41
415,2014,13
1611,2022,11
686,2025,-11
3542,2026,126
135,2027,-1
915,2027,-2
299,2027,-3
1295,2041,16
4079,2042,12
71,2042,72
1627,2053,-6
4700,2057,-2
4247,2058,-1
4202,2058,-1
499,2059,-1
302,2100,7
702,2108,-8
2065,2108,-2
1071,2108,1
1083,2110,69
1103,2110,9
1290,2110,11
1680,2117,2
1248,2118,-6
618,2122,-3
265,2122,-1
1371,2123,-7
775,2124,-1
4241,2127,-2
1677,2129,-1
347,2133,18
3285,2134,125
985,2138,-7
3621,2138,-2
4695,2144,-6
4625,2145,-5
1201,2146,-4
425,2159,4
185,2207,17
527,2214,55
3395,2217,107
611,2236,51
623,2242,-3
1816,2242,-3
486,2244,-1
97,2246,81
1183,2246,60
108,2249,-6
234,2249,4
523,2252,113
2002,2314,19
1203,2320,49
718,2349,44
745,2354,-5
4370,NA,NA
3461,NA,NA
3644,NA,NA
745,13,14
1993,508,8
1522,524,-6
701,538,-2
939,540,-5
5747,552,-8
5716,555,-5
1592,556,-4
215,556,-9
707,557,-3
27,557,-3
1911,557,-3
731,557,-3
347,557,-3
1837,558,-7
371,559,-1
5068,600,0
461,600,0
1492,600,-2
452,601,1
303,602,2
601,603,-2
1919,603,-7
465,606,-5
1403,610,-1
583,612,7
833,612,-2
1895,614,-1
1989,615,1
1279,615,10
4963,617,-3
1743,618,-2
4212,621,-8
2085,624,-6
929,625,-5
2802,625,-5
1422,626,-3
303,627,-3
575,627,-3
1099,629,-1
211,631,1
1708,632,7
450,632,-4
6177,635,15
343,635,-1
1115,636,-2
4424,638,0
413,639,-1
743,639,1
4122,641,-3
675,642,-3
318,645,0
623,646,1
525,648,-2
2285,651,-9
1415,652,-8
315,653,-2
2083,654,-6
1879,655,-5
2003,655,-5
1144,657,-2
1682,657,-2
269,658,-2
1201,658,-2
905,659,12
1547,659,-1
763,659,-1
2279,700,-5
329,700,0
3,701,-4
786,701,-4
1444,701,20
477,706,-4
443,707,-8
831,707,-8
346,715,-5
15,717,-3
1705,719,-1
1815,720,-5
1821,722,-8
4583,722,-7
1771,724,-6
683,725,-5
4233,725,-5
1757,727,-3
399,727,12
1975,727,-3
2063,728,54
183,728,-2
33,729,-1
1289,729,-1
1591,733,-2
4111,733,-2
1949,734,-1
433,735,40
1273,737,-8
421,737,2
8,739,-3
23,739,39
1407,740,0
1717,741,-8
807,743,-2
715,744,-6
3353,745,0
163,748,-4
461,748,19
11,748,8
2395,749,-6
3478,749,-6
2702,750,-2
1733,753,0
4304,753,-9
3709,753,-2
59,755,0
309,755,0
1491,755,-5
1511,755,-5
655,756,-4
677,756,-4
901,756,-4
2119,757,-3
2190,757,-3
3507,758,-2
1271,759,-1
561,802,-4
734,802,-1
1109,804,-1
1223,804,-3
3611,805,0
3355,805,-10
453,806,67
4193,806,1
3370,809,-6
885,810,10
3531,810,-5
1429,811,-4
1199,811,4
3538,812,-3
1167,812,-3
914,812,-3
1171,812,12
1109,813,-3
281,814,-1
2457,815,15
2267,816,-4
4998,816,-4
4105,817,-3
397,820,-5
439,821,7
1959,822,-3
857,822,-3
3910,823,-6
1805,823,9
1157,823,-6
719,824,-1
3363,825,-4
1838,826,-4
3854,826,1
3521,827,-3
1626,828,-2
227,830,0
4175,830,-5
1170,830,-3
2047,832,33
3853,832,2
1783,833,-2
219,833,-1
1831,833,9
1581,834,4
443,835,-5
27,837,27
545,839,-4
3419,840,0
4594,842,12
313,843,-7
5132,843,-7
15,845,-8
301,847,-3
1643,847,0
432,854,-6
2173,855,-5
1747,856,-3
4535,856,-7
120,857,-3
1634,858,-3
1885,858,-2
189,859,-2
181,900,-5
874,900,-5
647,901,6
1691,901,-2
5,902,2
5070,902,2
701,902,-2
345,902,2
436,903,-3
212,903,22
1357,909,9
161,909,-6
4087,909,-4
1216,909,5
1,910,-5
867,910,-5
2379,911,-4
1223,915,-5
63,916,15
5222,916,6
199,923,-7
795,925,-4
544,925,-5
116,926,-4
3565,926,11
405,926,-4
586,927,-3
4456,927,-3
271,928,-5
1443,929,-1
4388,929,53
407,930,5
4381,932,-3
3608,936,-4
223,937,2
4495,937,-3
102,940,0
4140,941,-5
317,942,-3
5736,943,-17
731,946,-9
1871,949,4
483,949,-10
4060,950,-5
3644,950,0
3670,952,-3
1847,953,-7
5711,954,-5
1807,955,-2
251,955,5
3611,957,-8
1483,957,-2
411,958,-1
1765,958,-2
1412,1005,-2
1150,1007,0
2319,1009,1
518,1010,-7
325,1015,-10
3689,1018,-7
446,1018,94
604,1019,-6
179,1022,-8
925,1023,-2
642,1023,-6
1143,1023,-7
1,1024,-5
187,1024,-6
625,1025,-4
19,1026,-4
4187,1026,-4
5677,1026,-4
53,1027,-2
1879,1028,-7
51,1029,29
2602,1031,-4
1248,1031,1
4662,1036,-4
887,1037,18
23,1037,7
4510,1038,-6
5299,1038,-2
1529,1039,9
775,1041,31
1903,1044,-11
3466,1044,-11
403,1049,-6
1106,1049,-1
1275,1050,-5
971,1051,-4
673,1051,0
51,1055,-5
2177,1056,-4
695,1056,-4
1647,1058,-2
2445,1058,-2
3652,1100,-5
127,1102,-11
3230,1102,2
1031,1104,-1
4711,1105,-4
3281,1111,-4
703,1112,-3
327,1113,-2
2380,1116,-9
4255,1116,46
595,1116,-2
34,1117,-3
2099,1120,-5
1129,1124,4
208,1126,6
1517,1126,1
1875,1126,16
2077,1128,-2
2729,1129,-7
4577,1129,-9
3546,1136,-9
1855,1137,-8
1307,1137,-2
401,1140,-5
4974,1145,-10
1312,1146,-4
2146,1150,-10
3461,1151,-4
3,1152,-8
3386,1152,-3
1174,1153,-2
1006,1153,-7
2219,1154,19
863,1154,-6
954,1154,19
996,1154,-1
2147,1155,0
4081,1155,-4
2179,1156,-4
295,1156,-4
1947,1156,-4
1528,1156,56
392,1158,-2
743,1159,-11
3572,1159,-1
1879,1200,0
1191,1201,-8
373,1201,-7
3658,1201,-4
329,1202,-8
4679,1202,17
323,1204,-4
789,1220,20
4640,1221,-9
1550,1221,43
1787,1223,18
2502,1226,-4
2098,1228,-2
3840,1229,0
5897,1229,-1
5796,1232,-3
4462,1236,-3
745,1239,-6
1605,1239,-3
5259,1239,2
41,1240,1
42,1242,2
1850,1243,-2
2041,1243,-2
927,1243,2
4720,1245,5
316,1246,-4
1131,1246,-4
3388,1246,-9
5810,1248,26
3361,1248,-2
4453,1249,-1
4109,1249,-6
5601,1249,1
1255,1249,0
1375,1250,0
1841,1251,-9
2079,1251,-6
3340,1252,-8
3466,1255,245
165,1255,-5
2181,1256,-4
4129,1258,-2
3849,1259,-1
781,1301,2
1010,1301,44
331,1305,-10
752,1305,5
3319,1307,37
4595,1307,27
1639,1308,-6
1791,1313,-1
1653,1313,13
1734,1313,13
553,1315,0
207,1317,17
1708,1318,23
1641,1321,26
3493,1321,-4
2049,1323,-1
4395,1324,-2
505,1326,-4
3305,1327,2
1054,1327,11
286,1328,-7
213,1330,-8
3678,1331,-4
15,1332,7
1186,1334,24
776,1336,6
507,1337,12
308,1338,-10
2043,1338,8
348,1339,29
1073,1340,0
1685,1342,-5
1338,1345,-1
323,1345,0
117,1347,2
337,1348,-11
118,1352,-2
2183,1353,-7
1373,1354,-5
3567,1354,-1
2480,1356,-9
686,1356,-3
491,1359,4
2150,1400,0
1604,1401,3
1565,1401,2
2247,1402,3
4502,1403,-5
1700,1403,8
1883,1405,-6
350,1405,-5
298,1408,-7
673,1413,-2
1004,1414,8
5816,1415,20
5712,1416,-9
3588,1417,-3
112,1418,1
2402,1419,-6
4201,1419,46
4548,1428,-2
721,1429,9
325,1430,0
1290,1430,0
3969,1431,-4
4171,1432,21
1902,1434,-6
1231,1435,-5
575,1436,-4
1779,1436,-5
759,1437,-8
1819,1437,-2
477,1439,-6
1171,1440,-5
1601,1440,45
753,1441,56
3669,1441,12
4227,1442,107
3318,1443,-2
3393,1443,-7
1995,1444,-4
5812,1444,89
3793,1445,-5
3402,1445,-20
1284,1445,4
301,1446,16
3698,1447,79
779,1448,-7
3231,1449,-6
4120,1450,-5
1751,1451,-4
5713,1451,21
2815,1451,-4
1635,1452,-3
4372,1452,6
4213,1453,0
4572,1453,3
4115,1454,4
2185,1454,-6
376,1454,0
1813,1455,-5
703,1455,26
802,1455,-5
4302,1455,175
205,1455,-1
1769,1458,-7
161,1458,-1
350,1458,-1
883,1459,-1
581,1459,0
4381,1500,-5
1116,1501,6
83,1507,7
3433,1510,0
745,1510,3
685,1511,11
341,1513,-7
2181,1513,-2
127,1513,18
5199,1514,14
468,1515,10
4336,1516,16
3359,1517,22
1164,1518,23
1773,1520,0
5914,1524,52
573,1528,-1
95,1528,-2
4576,1529,0
1178,1529,14
1554,1529,15
3325,1530,31
1350,1530,0
85,1531,1
1873,1532,-3
3416,1532,-3
1729,1533,-2
1935,1533,3
249,1533,3
1556,1535,2
133,1536,-9
3622,1538,-2
3694,1538,-7
257,1538,-2
1638,1539,-6
2280,1539,4
1982,1540,-5
816,1540,-1
1942,1541,-4
4181,1541,36
4701,1543,-2
1600,1544,18
4078,1546,6
2793,1547,2
2223,1548,28
1013,1549,19
763,1550,0
1211,1550,44
451,1552,53
841,1553,54
2154,1554,-6
2187,1554,-6
1625,1555,5
2459,1555,0
4091,1555,-4
1734,1557,-2
5091,1557,-3
31,1558,15
3199,1558,33
3540,1559,0
847,1559,-1
543,1600,0
3771,1600,0
3357,1600,-10
1750,1602,-3
1105,1602,7
3075,1602,2
1899,1603,25
4,1603,18
283,1604,-2
1373,1604,5
706,1605,6
1394,1606,1
3459,1607,12
5461,1609,-1
3400,1610,-5
343,1610,0
4431,1611,-2
1110,1612,13
1619,1615,0
3926,1617,2
4580,1619,50
3341,1620,0
1467,1620,0
4377,1620,65
3556,1621,-9
3411,1623,-2
402,1625,0
843,1627,7
4705,1628,-1
141,1628,28
89,1630,-5
4702,1630,0
881,1631,1
1712,1632,10
423,1633,-2
2231,1637,7
1801,1638,8
2302,1638,-7
27,1638,8
2949,1638,-2
431,1639,189
4013,1641,1
151,1642,1
3440,1644,19
220,1645,110
3523,1646,56
4300,1646,0
1311,1648,13
1119,1650,-10
4202,1650,-5
681,1651,-4
4294,1651,24
773,1653,-7
3932,1655,-4
3216,1655,-5
4133,1656,140
485,1656,1
1497,1656,-2
3448,1658,-2
345,1658,-7
1163,1659,-1
894,1700,-3
1499,1700,0
1486,1702,-4
181,1703,-7
1711,1703,-2
803,1703,-3
4352,1703,78
1999,1705,0
1516,1705,-6
503,1705,0
257,1707,-3
918,1708,32
1308,1708,8
3310,1710,-5
167,1711,0
509,1712,-3
1484,1712,4
327,1713,4
689,1713,3
4411,1714,19
3365,1714,-6
1078,1714,-1
1473,1715,25
708,1716,5
413,1718,23
4113,1718,-2
479,1718,-7
695,1722,2
1215,1724,-1
2580,1725,-6
2751,1725,-10
769,1725,22
331,1725,0
4581,1726,1
841,1726,-4
217,1726,-3
318,1727,-3
3850,1727,-2
1438,1728,-1
2383,1729,-6
1266,1729,0
263,1730,-5
1177,1730,0
1117,1731,66
2042,1732,33
1482,1732,9
221,1733,8
193,1733,4
4191,1734,5
564,1734,72
5509,1735,60
3301,1735,-10
1185,1736,24
623,1736,2
1611,1740,-5
145,1741,6
1901,1741,6
687,1743,8
2189,1743,43
401,1744,9
6167,1744,69
2331,1746,16
837,1746,16
408,1748,36
3367,1748,-7
785,1749,-6
1585,1750,-9
177,1751,-4
1407,1751,-4
2158,1752,-8
3202,1752,142
884,1753,8
535,1754,-1
2191,1757,-3
415,1758,-2
353,1759,-6
359,1800,0
1543,1801,26
4990,1801,46
569,1804,-1
1161,1805,96
441,1806,6
1053,1808,-3
404,1808,-3
926,1809,-6
1321,1813,13
153,1814,-5
1141,1815,35
7,1817,-8
3526,1817,17
305,1818,-12
3807,1820,-5
17,1821,6
3472,1822,2
425,1822,-5
1013,1823,-1
3486,1823,-7
2019,1824,-6
83,1824,4
1124,1824,1
119,1825,-5
200,1826,-4
3044,1826,-4
389,1826,-4
2019,1827,-8
2370,1827,2
258,1827,4
1823,1828,0
61,1828,28
2131,1829,-1
1165,1829,-1
1401,1830,5
3542,1832,12
269,1832,-3
4131,1836,-4
4245,1838,-2
359,1843,-2
1368,1843,33
3674,1843,8
245,1844,-1
4603,1845,190
1873,1847,-6
5432,1849,165
4059,1851,-6
2193,1851,-9
2007,1854,-6
169,1855,0
4370,1858,119
1643,1859,-1
947,1859,-1
711,1900,1
201,1901,0
2454,1901,1
3525,1902,-3
669,1904,9
5893,1904,-1
29,1906,11
1465,1906,6
4321,1907,-1
1744,1908,9
3349,1910,15
1481,1912,-4
361,1913,-7
1691,1914,-6
1202,1914,36
1715,1914,49
1027,1915,15
21,1916,1
883,1917,1
4278,1917,12
4714,1918,-2
685,1919,20
1762,1921,1
3134,1922,57
1152,1923,-2
525,1924,38
71,1925,-5
1435,1925,-5
5038,1925,15
4361,1927,-8
3385,1928,-2
5207,1929,74
1439,1929,-1
1485,1930,0
2041,1931,1
411,1932,392
5769,1933,3
381,1934,29
3535,1935,0
2139,1936,11
2159,1936,36
5268,1936,21
161,1938,-2
1854,1938,8
994,1940,-3
1271,1941,5
3443,1943,8
4204,1943,3
4333,1944,3
1091,1944,34
3285,1945,15
5454,1945,10
2142,1947,-3
3374,1947,-8
3573,1947,-8
3429,1949,14
1555,1951,0
363,1952,2
1709,1952,-8
2195,1953,-7
1629,1953,38
3591,1953,-7
1648,1953,97
2162,1954,-6
975,1954,-5
1147,1954,-6
1083,1956,-5
4464,1957,-3
2391,1959,-1
4264,2001,156
87,2002,27
1505,2006,-1
418,2006,-4
1151,2007,-5
3662,2008,8
1658,2008,38
1244,2010,3
771,2014,-11
1611,2015,14
4224,2016,105
483,2016,-4
1295,2017,-8
915,2021,-8
4127,2022,-8
135,2022,-6
1464,2022,1
270,2022,22
415,2027,26
4218,2029,-1
4079,2029,-1
565,2032,2
3603,2032,-8
2680,2036,-4
357,2036,6
3395,2037,7
4536,2037,-2
4543,2037,27
1241,2041,-4
3433,2043,98
4189,2043,-6
5804,2043,8
5714,2044,64
105,2046,41
3470,2047,2
165,2048,-3
4119,2048,-7
5898,2048,79
1507,2050,235
371,2052,-8
4672,2052,-3
5892,2054,208
1247,2056,-3
523,2057,-2
2363,2059,-1
4139,2059,0
1103,2102,1
377,2103,4
4033,2104,34
2065,2106,6
686,2110,34
702,2111,-5
1729,2111,-4
2197,2113,13
1037,2119,24
1071,2120,13
2164,2123,23
5254,2123,24
3660,2124,-6
3384,2125,25
677,2126,2
1677,2127,-3
3604,2129,24
4186,2130,-5
4700,2131,5
618,2133,8
97,2133,8
347,2134,19
1472,2134,8
775,2135,10
1707,2137,67
3621,2142,2
985,2143,-2
1532,2144,55
185,2146,-4
527,2146,27
225,2147,135
1201,2149,-1
611,2150,5
4474,2150,-9
4695,2152,22
3317,2153,13
1680,2153,27
1183,2155,9
1209,2156,-3
4276,2205,13
299,2238,290
1816,2239,-6
623,2241,-4
234,2245,0
486,2245,0
1703,2245,86
2002,2247,-8
1203,2249,18
425,2258,63
5258,2303,38
718,2305,0
108,2309,14
5048,2324,174
499,2334,154
1371,2344,134
839,2351,-8
1503,2359,0
629,NA,NA
1705,NA,NA
4949,NA,NA
4969,NA,NA
5169,NA,NA
3391,NA,NA
3404,NA,NA
3718,NA,NA
745,1,2
1993,458,-2
701,532,-8
1545,534,4
939,538,-7
439,538,-7
635,551,-9
3267,553,-7
27,554,-6
2134,554,-6
731,554,-6
303,554,-6
707,557,-3
371,557,-3
1909,557,-3
2167,557,-3
5716,557,-3
301,558,-2
4137,558,-2
452,559,-1
461,559,-1
601,559,-1
5747,559,-1
347,600,0
3351,600,-10
1279,601,-4
5068,601,1
3525,603,-2
1837,604,-1
2180,604,-4
3550,604,-1
583,606,1
1919,607,-3
1239,607,-4
1403,610,-1
1965,611,-3
1895,612,-3
2063,614,0
249,617,7
1743,618,-2
6177,618,-2
1665,618,2
1144,621,1
1099,623,-7
2802,624,-6
16,624,-1
1701,624,-6
1509,626,-5
929,627,-3
4144,627,-3
4535,627,-3
424,627,-3
4150,628,-2
4241,628,-2
303,629,-1
2085,629,-1
575,629,-1
4334,629,-1
4471,629,-1
211,631,1
2057,631,1
207,631,1
1686,632,32
1708,633,8
4122,635,-3
413,636,-4
1627,636,0
465,637,-3
1115,637,-3
1171,637,-4
675,641,-4
1245,641,-5
623,642,-3
318,644,-1
3599,645,0
4533,647,17
315,649,-6
433,651,-4
2136,651,-9
711,653,-2
2083,654,-6
2169,654,-6
2285,654,-6
343,654,3
3879,655,-5
305,655,-5
453,655,-4
1668,655,30
4166,656,-4
23,657,-3
525,657,7
2003,657,-3
1547,658,-2
331,658,-2
1879,659,-1
1415,659,-1
763,659,-1
3547,659,-11
347,659,-1
2279,700,-5
3,700,-5
753,700,2
269,701,1
329,702,2
905,705,18
1496,705,-3
4522,707,7
1489,708,8
671,708,-6
756,708,0
831,709,-6
443,711,-4
745,711,37
4424,712,34
399,716,1
4565,717,-3
4587,720,0
311,721,16
33,722,-8
1771,723,-7
683,723,-7
1289,724,-6
421,725,-6
1705,726,6
4111,726,-4
1400,727,2
15,728,8
461,728,-1
1757,729,-1
1975,729,-1
4393,731,61
5811,731,-6
1591,731,-1
4691,733,-6
1456,733,12
183,734,4
1815,736,11
8,737,-5
11,739,-1
4461,739,-1
4125,740,0
3353,741,-4
1444,741,-4
807,744,-1
309,747,-8
1717,748,-1
2702,748,-4
2138,749,-11
3478,749,-6
715,750,0
561,750,-10
1733,752,-1
2047,752,-7
1273,753,-3
59,754,-1
1511,754,-6
1491,755,-5
2395,755,0
2171,756,-4
2457,756,-4
4099,756,-4
5463,756,-6
1271,757,-3
885,757,-3
706,757,-4
2119,758,-2
3611,759,-6
3507,759,-1
655,759,-1
163,759,7
677,759,-1
2190,800,0
551,800,-2
901,804,4
346,806,-4
1805,808,-6
4577,809,39
3355,810,-5
3538,811,-4
1167,811,-4
4407,811,8
3370,811,-4
3531,811,-4
914,812,-3
1429,813,-2
4105,814,-6
281,814,-1
2267,815,-5
1949,816,41
1959,818,-7
27,818,18
654,818,-2
719,819,-6
538,819,-6
3851,822,-8
4594,822,-8
4175,824,-8
755,824,25
3910,825,-4
3272,825,-5
1831,826,2
857,826,1
3363,827,-2
569,827,145
2280,828,-8
4537,828,-2
1838,829,-1
1157,829,0
1626,829,-1
1581,830,-5
443,830,0
212,831,-5
5815,835,-5
397,836,11
2071,838,-5
1643,839,-5
1783,840,5
247,840,-3
219,843,9
4388,845,-5
313,847,-3
3466,849,-1
301,849,-1
5,851,-9
4638,851,8
3521,852,22
2140,853,-7
544,853,-7
1357,854,-6
1747,854,-5
1109,854,49
3407,854,24
1216,854,-6
1885,855,-5
181,855,-10
647,856,1
1634,856,-5
120,858,-2
4172,858,-7
4872,858,43
2173,859,-1
485,859,-1
1691,859,-1
63,901,0
3419,901,21
377,903,13
189,904,3
3854,904,30
5222,905,-5
3565,905,-10
294,906,-3
681,908,8
161,909,-6
867,910,-5
1258,913,-7
2379,914,-1
4952,915,-5
1223,916,-4
5813,916,1
1,917,2
199,917,-13
271,921,-12
874,921,16
407,923,-2
1443,924,-6
586,925,-5
795,927,-2
116,929,-1
1480,929,-1
4065,930,-10
223,930,-5
4419,930,60
3608,934,-6
4381,936,1
102,937,-3
317,938,-7
4714,944,-6
731,947,-8
4060,948,-7
2142,948,-12
3644,948,-2
3670,948,-7
172,949,-1
51,951,-9
2175,954,-6
588,954,-5
2075,955,-2
5736,955,-10
4495,955,-4
15,956,63
1765,956,-4
353,956,-4
4140,957,-8
251,958,8
483,959,0
5711,959,0
1847,1000,0
1735,1002,-4
775,1004,-6
4347,1005,-1
2319,1010,2
2054,1011,-3
518,1012,-5
411,1017,18
19,1019,-11
3611,1019,14
604,1020,-5
4187,1020,-10
3689,1020,-5
179,1023,-7
1871,1023,38
2343,1027,-3
1529,1027,-3
1,1028,-1
4255,1028,-1
1753,1029,10
187,1029,-1
23,1029,-1
4445,1029,-6
642,1029,0
2602,1031,-4
1143,1032,3
701,1032,-4
1453,1033,33
325,1034,9
1879,1035,0
5806,1036,6
1163,1036,-2
1714,1036,6
625,1039,10
5299,1039,-1
53,1041,12
971,1045,-10
403,1048,-7
3466,1048,-7
487,1048,-1
1903,1052,-3
2144,1053,-7
2445,1054,-6
1275,1054,-1
4510,1054,-6
1116,1055,36
1625,1055,38
1247,1056,-3
1647,1057,-3
1528,1057,-3
51,1058,-2
695,1058,-2
3230,1058,-2
3709,1059,184
3281,1102,-13
1601,1104,-1
5109,1105,125
1875,1106,-4
5273,1107,-8
327,1109,-6
127,1109,-4
2177,1111,11
405,1112,-5
4662,1113,38
703,1113,-2
34,1114,-6
1031,1114,9
2380,1116,-9
1129,1116,-4
208,1117,-3
925,1117,52
1517,1119,-6
4998,1119,179
739,1124,9
2729,1126,-10
4711,1126,16
2077,1129,-1
954,1135,0
1307,1135,-4
3546,1138,-7
1550,1138,4
1855,1142,-3
401,1143,-2
3386,1145,-10
3718,1145,30
4583,1146,-2
1090,1148,-2
3,1149,-11
2146,1150,-10
255,1151,-9
580,1152,-8
4974,1153,-2
2147,1154,-1
3461,1154,-1
863,1155,-5
4302,1156,-4
3404,1156,-3
791,1156,-4
2179,1157,-3
3572,1157,-3
1006,1158,-2
995,1158,-2
295,1201,1
3658,1201,-4
1947,1202,2
1174,1204,9
4679,1204,10
323,1205,-3
1191,1207,-2
743,1209,-1
5810,1213,-6
4081,1215,16
1077,1216,17
2219,1217,42
1623,1218,0
3838,1220,-9
380,1221,-8
994,1224,-5
2502,1225,-5
2098,1225,-5
5897,1225,-5
4640,1228,-7
1787,1232,27
1318,1235,-7
5796,1235,-1
3319,1236,6
6054,1237,-3
1850,1238,-7
42,1239,-1
1879,1240,40
4720,1240,0
745,1241,-4
2041,1241,-4
1131,1243,-7
3388,1244,-11
1375,1246,-4
4109,1246,-4
3361,1247,-3
316,1250,0
1700,1250,-5
1605,1251,1
2181,1253,-7
643,1253,-6
2148,1254,-6
4227,1254,2
5148,1254,-6
3340,1254,-6
2079,1255,-2
4453,1256,6
1708,1256,-4
3806,1258,-5
1841,1301,1
411,1304,4
1641,1308,13
201,1309,9
331,1311,-4
1979,1312,-2
927,1314,33
1186,1314,2
1734,1314,14
165,1316,16
553,1319,4
5812,1319,-5
3493,1319,-6
1164,1320,-2
3698,1322,-6
3305,1324,-1
505,1326,-4
2043,1326,-4
329,1327,77
4103,1327,-3
1639,1328,14
4395,1328,-2
3678,1329,-6
286,1330,-5
781,1330,31
15,1331,6
507,1335,10
431,1336,6
348,1337,27
1149,1341,-8
117,1342,-3
753,1343,-2
213,1346,8
337,1347,-12
1073,1347,7
308,1347,-1
1685,1349,2
118,1350,-4
3567,1350,-5
1054,1350,30
1338,1351,5
686,1354,-5
2150,1356,-4
2183,1356,-4
650,1356,2
491,1357,2
1373,1357,-2
2247,1358,-1
1565,1358,-1
1425,1359,0
4100,1402,23
4687,1402,-6
350,1402,-8
5132,1406,81
4171,1408,-8
673,1416,1
4949,1417,-8
112,1417,0
271,1417,-3
1740,1419,26
1883,1420,9
5713,1422,-14
2402,1423,-2
1199,1424,14
1290,1428,-2
3588,1430,10
3969,1431,-4
1902,1431,-9
721,1433,13
3669,1435,6
1819,1436,-3
4474,1436,6
575,1437,-3
1779,1439,-2
703,1439,10
4572,1440,-4
1257,1441,-2
3318,1442,-3
477,1442,-3
1231,1444,4
759,1445,0
1995,1445,-3
4193,1445,76
1254,1445,-1
301,1447,17
4336,1447,-3
2815,1448,-7
3393,1450,0
2152,1450,-10
4978,1450,-4
1635,1452,-3
127,1452,-3
3391,1452,-7
550,1452,-7
1813,1453,-7
1164,1453,-2
1751,1454,-1
2185,1454,-6
3359,1454,-1
4120,1455,0
779,1455,0
325,1455,25
451,1455,-4
3231,1455,0
883,1456,-4
161,1456,-3
1171,1456,11
1587,1456,-3
581,1457,-2
802,1457,-3
4213,1459,6
3325,1500,1
83,1503,3
1769,1505,0
1289,1505,9
2480,1506,61
3433,1506,-4
745,1509,-2
4381,1510,11
2181,1512,-3
2223,1514,-6
253,1515,1
341,1518,-2
4352,1518,-7
3532,1518,-7
4580,1519,-6
4181,1520,15
1773,1521,1
3199,1521,-4
244,1521,-9
4115,1522,32
4502,1522,-3
360,1522,27
1600,1523,4
2099,1526,241
573,1527,-2
1714,1528,-11
3416,1528,-7
85,1529,-1
4576,1529,3
1350,1530,0
1013,1530,0
5675,1530,1
1556,1531,-2
1729,1533,-2
1695,1533,9
257,1536,-4
468,1536,31
95,1537,7
31,1538,-5
3793,1539,49
1982,1539,-6
4684,1539,-6
1705,1541,-4
4,1541,-4
2793,1541,-4
1638,1541,0
1899,1542,4
1873,1545,10
1935,1545,15
1942,1547,2
763,1550,0
3622,1550,10
1105,1551,-4
3540,1552,-7
1211,1552,47
